F2 CAPITAL MARKET YIELDS – GOVERNMENT BONDS
Description,"Yields on Australian government bonds, interpolated, 2 years maturity","Yields on Australian government bonds, interpolated, 3 years maturity","Yields on Australian government bonds, interpolated, 5 years maturity","Yields on Australian government bonds, interpolated, 10 years maturity","Yields on Australian government indexed bonds, interpolated, 10 years maturity"
Frequency,Daily,Daily,Daily,Daily,Daily
Type,Original,Original,Original,Original,Original
Units,Per cent per annum,Per cent per annum,Per cent per annum,Per cent per annum,Per cent per annum
Source,RBA,RBA,RBA,RBA,RBA
Publication date,30-Jan-2026,30-Jan-2026,30-Jan-2026,30-Jan-2026,30-Jan-2026
Series ID,FCMYGBAG2D,FCMYGBAG3D,FCMYGBAG5D,FCMYGBAG10D,FCMYGBAGID
Date,Australian Government 2 year bond,Australian Government 3 year bond,Australian Government 5 year bond,Australian Government 10 year bond,Australian Government Indexed Bond
07-Jan-2014,2.720,2.958,3.480,4.282
08-Jan-2014,2.713,2.950,3.469,4.268
09-Jan-2014,2.762,3.009,3.523,4.287
10-Jan-2014,2.734,2.981,3.496,4.236
13-Jan-2014,2.713,2.958,3.467,4.200
14-Jan-2014,2.688,2.932,3.436,4.166
15-Jan-2014,2.713,2.962,3.470,4.204
16-Jan-2014,2.635,2.877,3.397,4.152
17-Jan-2014,2.573,2.811,3.323,4.074
20-Jan-2014,2.566,2.807,3.315,4.055
21-Jan-2014,2.604,2.848,3.350,4.082
22-Jan-2014,2.720,2.977,3.464,4.161
23-Jan-2014,2.688,2.947,3.438,4.143
24-Jan-2014,2.558,2.801,3.296,4.021
28-Jan-2014,2.559,2.795,3.284,4.002
29-Jan-2014,2.637,2.882,3.369,4.090
30-Jan-2014,2.570,2.809,3.291,3.980
31-Jan-2014,2.581,2.825,3.292,3.976
03-Feb-2014,2.595,2.839,3.301,3.977
04-Feb-2014,2.635,2.878,3.325,3.971
05-Feb-2014,2.651,2.895,3.346,3.997
06-Feb-2014,2.695,2.946,3.400,4.065
07-Feb-2014,2.738,2.991,3.448,4.129
10-Feb-2014,2.729,2.980,3.438,4.121
11-Feb-2014,2.764,3.018,3.478,4.162
12-Feb-2014,2.780,3.039,3.500,4.199
13-Feb-2014,2.722,2.974,3.437,4.154
14-Feb-2014,2.694,2.946,3.402,4.084
17-Feb-2014,2.734,2.988,3.445,4.143
18-Feb-2014,2.751,3.010,3.465,4.162
19-Feb-2014,2.715,2.972,3.423,4.125
20-Feb-2014,2.707,2.962,3.415,4.125
21-Feb-2014,2.758,3.022,3.479,4.201
24-Feb-2014,2.714,2.975,3.432,4.157
25-Feb-2014,2.713,2.977,3.428,4.152
26-Feb-2014,2.687,2.948,3.398,4.107
27-Feb-2014,2.617,2.859,3.314,4.045
28-Feb-2014,2.598,2.839,3.291,4.014
03-Mar-2014,2.561,2.791,3.243,3.976
04-Mar-2014,2.614,2.840,3.286,3.985
05-Mar-2014,2.674,2.894,3.345,4.033
06-Mar-2014,2.722,2.942,3.390,4.077
07-Mar-2014,2.747,2.972,3.433,4.134
10-Mar-2014,2.756,2.984,3.450,4.181
11-Mar-2014,2.735,2.960,3.428,4.174
12-Mar-2014,2.723,2.948,3.421,4.167
13-Mar-2014,2.780,3.010,3.467,4.159
14-Mar-2014,2.682,2.894,3.349,4.060
17-Mar-2014,2.715,2.928,3.377,4.035
18-Mar-2014,2.748,2.965,3.418,4.070
19-Mar-2014,2.737,2.951,3.401,4.052
20-Mar-2014,2.778,3.001,3.452,4.116
21-Mar-2014,2.801,3.031,3.482,4.146
24-Mar-2014,2.807,3.043,3.488,4.157
25-Mar-2014,2.766,3.004,3.442,4.109
26-Mar-2014,2.785,3.026,3.451,4.102
27-Mar-2014,2.779,3.017,3.440,4.073
28-Mar-2014,2.761,3.001,3.420,4.059
31-Mar-2014,2.782,3.021,3.441,4.075
01-Apr-2014,2.810,3.052,3.475,4.124
02-Apr-2014,2.821,3.073,3.495,4.163
03-Apr-2014,2.829,3.092,3.509,4.174
04-Apr-2014,2.809,3.074,3.489,4.151
07-Apr-2014,2.763,3.018,3.428,4.075
08-Apr-2014,2.765,3.019,3.426,4.080
09-Apr-2014,2.762,3.012,3.418,4.064
10-Apr-2014,2.789,3.042,3.435,4.049
11-Apr-2014,2.762,3.005,3.394,4.015
14-Apr-2014,2.732,2.970,3.350,3.959
15-Apr-2014,2.755,2.990,3.370,3.988
16-Apr-2014,2.751,2.982,3.361,3.975
17-Apr-2014,2.739,2.963,3.341,3.956
22-Apr-2014,2.774,3.005,3.384,4.005
23-Apr-2014,2.727,2.950,3.333,3.962
24-Apr-2014,2.711,2.931,3.319,3.960
28-Apr-2014,2.700,2.914,3.298,3.926
29-Apr-2014,,,,3.938
30-Apr-2014,2.732,2.949,3.330,3.946
01-May-2014,2.727,2.939,3.319,3.937
02-May-2014,2.722,2.929,3.297,3.907
05-May-2014,,,,3.873
06-May-2014,2.696,2.892,3.262,3.868
07-May-2014,2.675,2.865,3.230,3.835
08-May-2014,2.703,2.892,3.253,3.844
09-May-2014,2.686,2.872,3.232,3.823
12-May-2014,2.698,2.884,3.243,3.834
13-May-2014,2.704,2.894,3.256,3.850
14-May-2014,2.686,2.874,3.231,3.809
15-May-2014,2.672,2.857,3.200,3.764
16-May-2014,2.667,2.848,3.179,3.719
19-May-2014,2.657,2.841,3.156,3.686
20-May-2014,2.670,2.852,3.173,3.716
21-May-2014,2.600,2.773,3.102,3.662
22-May-2014,2.645,2.824,3.163,3.752
23-May-2014,2.658,2.843,3.189,3.787
26-May-2014,2.638,2.825,3.163,3.747
27-May-2014,2.660,2.845,3.179,3.753
28-May-2014,2.653,2.835,3.158,3.713
29-May-2014,2.617,2.788,3.100,3.648
30-May-2014,2.623,2.797,3.109,3.663
02-Jun-2014,2.626,2.789,3.108,3.679
03-Jun-2014,2.644,2.808,3.130,3.729
04-Jun-2014,2.687,2.866,3.190,3.787
05-Jun-2014,2.680,2.855,3.181,3.781
06-Jun-2014,2.685,2.853,3.180,3.781
10-Jun-2014,2.694,2.864,3.191,3.795
11-Jun-2014,2.727,2.912,3.242,3.857
12-Jun-2014,2.690,2.877,3.211,3.831
13-Jun-2014,2.686,2.866,3.197,3.793
16-Jun-2014,2.673,2.844,3.168,3.754
17-Jun-2014,2.614,2.789,3.113,3.709
18-Jun-2014,2.631,2.809,3.137,3.747
19-Jun-2014,2.576,2.749,3.074,3.673
20-Jun-2014,2.585,2.759,3.084,3.688
23-Jun-2014,2.603,2.782,3.105,3.704
24-Jun-2014,2.559,2.733,3.053,3.649
25-Jun-2014,2.530,2.696,3.014,3.602
26-Jun-2014,2.530,2.696,3.015,3.602
27-Jun-2014,2.512,2.669,2.980,3.553
30-Jun-2014,2.531,2.681,2.991,3.554
01-Jul-2014,2.567,2.713,3.026,3.598
02-Jul-2014,2.544,2.685,3.001,3.575
03-Jul-2014,2.499,2.630,2.951,3.556
04-Jul-2014,2.531,2.661,2.983,3.601
07-Jul-2014,2.545,2.672,2.993,3.607
08-Jul-2014,2.560,2.683,3.000,3.588
09-Jul-2014,2.534,2.654,2.964,3.536
10-Jul-2014,2.490,2.606,2.914,3.482
11-Jul-2014,2.459,2.561,2.866,3.429
14-Jul-2014,2.489,2.594,2.898,3.458
15-Jul-2014,2.471,2.579,2.879,3.454
16-Jul-2014,2.464,2.560,2.865,3.441
17-Jul-2014,2.476,2.575,2.871,3.427
18-Jul-2014,2.471,2.546,2.845,3.396
21-Jul-2014,2.518,2.596,2.889,3.410
22-Jul-2014,2.527,2.600,2.887,3.389
23-Jul-2014,2.566,2.644,2.933,3.428
24-Jul-2014,2.580,2.671,2.955,3.442
25-Jul-2014,2.576,2.674,2.957,3.458
28-Jul-2014,2.569,2.666,2.946,3.442
29-Jul-2014,2.593,2.695,2.975,3.488
30-Jul-2014,2.568,2.666,2.945,3.441
31-Jul-2014,2.603,2.714,3.000,3.525
01-Aug-2014,2.623,2.733,3.019,3.537
04-Aug-2014
05-Aug-2014,2.606,2.714,2.993,3.488
06-Aug-2014,2.634,2.744,3.023,3.533
07-Aug-2014,2.536,2.638,2.914,3.440
08-Aug-2014,2.445,2.522,2.790,3.301
11-Aug-2014,2.529,2.620,2.893,3.427
12-Aug-2014,2.547,2.639,2.913,3.444
13-Aug-2014,2.564,2.657,2.937,3.475
14-Aug-2014,2.508,2.597,2.879,3.410
15-Aug-2014,,,,3.413
18-Aug-2014,2.501,2.589,2.857,3.370
19-Aug-2014,2.527,2.616,2.890,3.430
20-Aug-2014,2.552,2.647,2.919,3.451
21-Aug-2014,2.588,2.697,2.970,3.504
22-Aug-2014,2.605,2.716,2.986,3.504
25-Aug-2014,2.597,2.706,2.967,3.460
26-Aug-2014,2.550,2.657,2.907,3.380
27-Aug-2014,2.533,2.635,2.884,3.355
28-Aug-2014,2.553,2.655,2.895,3.349
29-Aug-2014,2.544,2.643,2.878,3.318
01-Sep-2014,2.555,2.654,2.889,3.349
02-Sep-2014,2.585,2.684,2.916,3.376
03-Sep-2014,2.616,2.723,2.963,3.455
04-Sep-2014,2.609,2.712,2.955,3.455
05-Sep-2014,2.634,2.743,2.985,3.490
08-Sep-2014,2.628,2.736,2.976,3.475
09-Sep-2014,2.691,2.810,3.057,3.591
10-Sep-2014,2.694,2.816,3.064,3.597
11-Sep-2014,2.725,2.857,3.102,3.636
12-Sep-2014,2.712,2.856,3.103,3.635
15-Sep-2014,,,,3.676
16-Sep-2014,2.693,2.833,3.090,3.646
17-Sep-2014,2.709,2.854,3.112,3.672
18-Sep-2014,2.758,2.913,3.175,3.732
19-Sep-2014,2.765,2.923,3.187,3.757
22-Sep-2014,2.711,2.866,3.124,3.683
23-Sep-2014,2.640,2.788,3.042,3.585
24-Sep-2014,2.687,2.838,3.092,3.640
25-Sep-2014,2.662,2.810,3.063,3.605
26-Sep-2014,2.625,2.761,3.001,3.516
29-Sep-2014,2.618,2.753,2.994,3.526
30-Sep-2014,2.602,2.726,2.967,3.512
01-Oct-2014,2.607,2.716,2.965,3.518
02-Oct-2014,2.584,2.667,2.912,3.453
03-Oct-2014,2.616,2.707,2.952,3.487
06-Oct-2014
07-Oct-2014,2.591,2.679,2.921,3.423
08-Oct-2014,2.581,2.660,2.897,3.395
09-Oct-2014,2.568,2.622,2.858,3.337
10-Oct-2014,2.541,2.592,2.842,3.363
13-Oct-2014,2.521,2.566,2.812,3.330
14-Oct-2014,2.522,2.566,2.813,3.341
15-Oct-2014,2.558,2.619,2.860,3.375
16-Oct-2014,2.484,2.514,2.742,3.224
17-Oct-2014,2.514,2.558,2.785,3.256
20-Oct-2014,2.530,2.603,2.839,3.340
21-Oct-2014,2.455,2.514,2.744,3.225
22-Oct-2014,2.475,2.563,2.798,3.295
23-Oct-2014,2.478,2.563,2.797,3.290
24-Oct-2014,2.487,2.574,2.809,3.304
27-Oct-2014,2.510,2.605,2.838,3.331
28-Oct-2014,2.472,2.546,2.776,3.266
29-Oct-2014,2.510,2.606,2.838,3.326
30-Oct-2014,2.524,2.626,2.859,3.367
31-Oct-2014,2.500,2.588,2.812,3.317
03-Nov-2014,2.481,2.539,2.770,3.302
04-Nov-2014,2.508,2.579,2.811,3.353
05-Nov-2014,2.493,2.548,2.782,3.318
06-Nov-2014,2.495,2.548,2.772,3.279
07-Nov-2014,2.542,2.614,2.847,3.389
10-Nov-2014,2.514,2.568,2.792,3.314
11-Nov-2014,2.539,2.598,2.822,3.360
12-Nov-2014,2.551,2.617,2.840,3.374
13-Nov-2014,2.558,2.625,2.847,3.380
14-Nov-2014,2.554,2.615,2.834,3.370
17-Nov-2014,2.535,2.586,2.798,3.296
18-Nov-2014,2.541,2.586,2.801,3.321
19-Nov-2014,2.522,2.566,2.782,3.309
20-Nov-2014,2.523,2.555,2.773,3.309,0.960
21-Nov-2014,2.523,2.553,2.767,3.298,0.949
24-Nov-2014,2.519,2.543,2.750,3.288,0.935
25-Nov-2014,2.492,2.511,2.710,3.234,0.849
26-Nov-2014,2.449,2.444,2.637,3.166,0.787
27-Nov-2014,2.455,2.450,2.629,3.145,0.776
28-Nov-2014,2.424,2.397,2.570,3.066,0.722
01-Dec-2014,2.383,2.346,2.523,3.036,0.709
02-Dec-2014,2.440,2.425,2.613,3.151,0.811
03-Dec-2014,2.385,2.367,2.564,3.143,0.826
04-Dec-2014,2.369,2.356,2.545,3.113,0.799
05-Dec-2014,2.312,2.302,2.499,3.084,0.785
08-Dec-2014,2.344,2.343,2.539,3.131,0.822
09-Dec-2014,2.307,2.300,2.491,3.073,0.781
10-Dec-2014,2.277,2.258,2.431,2.972,0.687
11-Dec-2014,2.246,2.228,2.386,2.902,0.640
12-Dec-2014,2.310,2.290,2.444,2.938,0.669
15-Dec-2014,2.280,2.259,2.420,2.932,0.678
16-Dec-2014,2.284,2.254,2.408,2.902,0.682
17-Dec-2014,2.243,2.202,2.347,2.821,0.625
18-Dec-2014,2.267,2.230,2.377,2.890,0.669
19-Dec-2014,2.320,2.301,2.450,2.983,0.745
22-Dec-2014,2.269,2.241,2.380,2.900,0.647
23-Dec-2014,2.271,2.241,2.377,2.876,0.611
24-Dec-2014,2.285,2.261,2.401,2.922
29-Dec-2014,2.262,2.231,2.372,2.893
30-Dec-2014,2.214,2.163,2.301,2.803
31-Dec-2014,2.191,2.134,2.273,2.786
02-Jan-2015,2.224,2.185,2.322,2.846,0.576
05-Jan-2015,2.198,2.147,2.268,2.735,0.482
06-Jan-2015,2.196,2.147,2.261,2.689,0.474
07-Jan-2015,2.159,2.108,2.221,2.660,0.475
08-Jan-2015,2.204,2.157,2.271,2.711,0.527
09-Jan-2015,2.203,2.146,2.260,2.702,0.499
12-Jan-2015,2.195,2.135,2.247,2.673,0.448
13-Jan-2015,2.157,2.087,2.188,2.595,0.381
14-Jan-2015,2.146,2.078,2.172,2.552,0.319
15-Jan-2015,2.210,2.165,2.265,2.658,0.382
16-Jan-2015,2.129,2.076,2.162,2.543,0.326
19-Jan-2015,2.161,2.124,2.214,2.616,0.379
20-Jan-2015,2.180,2.153,2.244,2.650,0.412
21-Jan-2015,2.144,2.112,2.198,2.581,0.396
22-Jan-2015,2.108,2.084,2.180,2.586,0.427
23-Jan-2015,2.119,2.102,2.203,2.619,0.447
27-Jan-2015,2.092,2.072,2.166,2.549,0.381
28-Jan-2015,2.154,2.130,2.217,2.589,0.418
29-Jan-2015,1.993,1.965,2.066,2.468,0.345
30-Jan-2015,1.963,1.938,2.040,2.427,0.356
02-Feb-2015,1.989,1.958,2.057,2.429,0.354
03-Feb-2015,1.836,1.797,1.895,2.266,0.188
04-Feb-2015,1.940,1.913,2.027,2.452,0.313
05-Feb-2015,1.903,1.874,1.981,2.387,0.286
06-Feb-2015,1.937,1.914,2.019,2.438,0.303
09-Feb-2015,1.972,1.960,2.076,2.532,0.369
10-Feb-2015,1.966,1.959,2.076,2.537,0.337
11-Feb-2015,1.965,1.959,2.086,2.574,0.374
12-Feb-2015,1.876,1.871,2.007,2.520,0.340
13-Feb-2015,1.861,1.852,1.993,2.488,0.303
16-Feb-2015,1.879,1.872,2.020,2.541,0.331
17-Feb-2015,1.872,1.863,2.008,2.514,0.273
18-Feb-2015,1.901,1.894,2.048,2.588,0.311
19-Feb-2015,1.849,1.844,1.998,2.532,0.260
20-Feb-2015,1.872,1.867,2.022,2.554,0.259
23-Feb-2015,1.880,1.878,2.035,2.568,0.248
24-Feb-2015,1.870,1.867,2.018,2.531,0.215
25-Feb-2015,1.864,1.860,2.004,2.484,0.180
26-Feb-2015,1.800,1.798,1.938,2.407,0.115
27-Feb-2015,1.785,1.786,1.931,2.447,0.138
02-Mar-2015,1.803,1.804,1.952,2.483,0.168
03-Mar-2015,1.865,1.863,2.008,2.538,0.228
04-Mar-2015,1.909,1.912,2.066,2.625,0.311
05-Mar-2015,1.921,1.929,2.080,2.614,0.301
06-Mar-2015,1.908,1.919,2.074,2.626,0.311
09-Mar-2015,1.961,1.986,2.158,2.726,0.394
10-Mar-2015,1.934,1.956,2.122,2.665,0.377
11-Mar-2015,1.866,1.885,2.047,2.580,0.317
12-Mar-2015,1.824,1.834,1.993,2.504,0.255
13-Mar-2015,1.876,1.882,2.039,2.543,0.299
16-Mar-2015,1.827,1.832,1.984,2.471,0.250
17-Mar-2015,1.853,1.857,1.998,2.463,0.258
18-Mar-2015,1.848,1.848,1.987,2.445,0.246
19-Mar-2015,1.784,1.782,1.910,2.341,0.136
20-Mar-2015,1.765,1.763,1.902,2.376,0.145
23-Mar-2015,1.776,1.774,1.914,2.381,0.153
24-Mar-2015,1.777,1.775,1.912,2.365,0.137
25-Mar-2015,1.747,1.736,1.866,2.317,0.091
26-Mar-2015,1.751,1.739,1.870,2.321,0.087
27-Mar-2015,1.787,1.777,1.919,2.400,0.152
30-Mar-2015,1.740,1.727,1.872,2.353
31-Mar-2015,1.718,1.706,1.842,2.313,0.070
01-Apr-2015,1.737,1.719,1.856,2.327,0.086
02-Apr-2015,1.699,1.679,1.828,2.292,0.054
07-Apr-2015,1.774,1.747,1.902,2.345,0.106
08-Apr-2015,1.765,1.733,1.884,2.326,0.089
09-Apr-2015,1.766,1.735,1.884,2.343,0.115
10-Apr-2015,1.795,1.763,1.906,2.363,0.133
13-Apr-2015,1.755,1.723,1.867,2.338,0.121
14-Apr-2015,1.725,1.693,1.836,2.303,0.084
15-Apr-2015,1.706,1.673,1.811,2.279,0.073
16-Apr-2015,1.831,1.784,1.923,2.365,0.129
17-Apr-2015,1.832,1.784,1.919,2.349,0.110
20-Apr-2015,1.866,1.819,1.959,2.394,0.142
21-Apr-2015,1.856,1.808,1.950,2.390,0.137
22-Apr-2015,1.911,1.868,2.004,2.435,0.140
23-Apr-2015,1.942,1.898,2.050,2.520,0.213
24-Apr-2015,1.946,1.911,2.063,2.530,0.220
27-Apr-2015,1.904,1.869,2.017,2.500,0.193
28-Apr-2015,1.958,1.931,2.078,2.556
29-Apr-2015,1.956,1.939,2.090,2.594,0.296
30-Apr-2015,1.950,1.939,2.104,2.647,0.359
01-May-2015,1.921,1.930,2.108,2.681,0.380
04-May-2015,1.912,1.916,2.107,2.691,0.376
05-May-2015,1.989,2.020,2.216,2.794,0.456
06-May-2015,2.059,2.119,2.321,2.924,0.576
07-May-2015,2.065,2.142,2.352,2.989,0.637
08-May-2015,2.019,2.083,2.261,2.843,0.501
11-May-2015,2.032,2.094,2.271,2.856,0.518
12-May-2015,2.115,2.210,2.411,3.045,0.706
13-May-2015,2.063,2.157,2.361,2.956,0.615
14-May-2015,2.046,2.142,2.357,2.999,0.662
15-May-2015,1.987,2.073,2.284,2.899,0.572
18-May-2015,1.994,2.074,2.276,2.872,0.546
19-May-2015,2.024,2.116,2.323,2.947,0.612
20-May-2015,2.024,2.116,2.329,2.972,0.640
21-May-2015,1.994,2.077,2.295,2.945,0.602
22-May-2015,1.993,2.070,2.287,2.920,0.584
25-May-2015,1.995,2.070,2.285,2.916,0.579
26-May-2015,2.002,2.078,2.296,2.921,0.590
27-May-2015,1.985,2.047,2.253,2.841,0.525
28-May-2015,1.934,1.968,2.179,2.783,0.498
29-May-2015,1.875,1.907,2.117,2.734,0.449
01-Jun-2015,1.862,1.888,2.095,2.714,0.424
02-Jun-2015,1.924,1.942,2.146,2.748,0.442
03-Jun-2015,2.002,2.030,2.254,2.899,0.570
04-Jun-2015,2.036,2.092,2.350,3.045,0.696
05-Jun-2015,2.036,2.099,2.356,3.045,0.700
